Temperature,Moisture,Nitrogen,Phosphorus,Potassium,pH,Label
26,64,204,51,245,6.006006950173264,Healthy
28,71,207,45,79,6.78627311315172,Sulfur
25,74,81,58,266,6.1820827847064965,Urea
27,96,253,53,254,6.33315070673889,Drainage
29,40,209,50,243,6.700052389467195,Irrigate
22,75,216,46,49,6.360324551341112,MOP
31,63,213,47,248,5.881408650349084,Healthy
28,69,246,55,102,6.72577933497875,MOP
24,96,259,53,212,6.636295695802712,Drainage
27,70,219,14,217,6.900245084319911,Irrigate
23,62,96,59,222,6.584836615570929,Urea
28,85,229,54,220,6.866422041807153,Healthy
24,37,247,62,237,5.575940616148657,Drainage
29,73,246,50,251,4.629049369893116,Dolomite
32,76,226,54,252,6.485552761193679,Healthy
30,78,247,58,271,8.38850996589359,Sulfur
25,69,245,50,204,6.847561314656879,Healthy
29,32,220,55,241,7.008352362567888,Irrigate
29,18,232,56,206,6.2636663989380335,Irrigate
26,42,235,52,263,6.2432124575768375,Irrigate
26,75,244,56,275,6.058408336415599,Healthy
33,80,108,44,285,6.896915692795512,Urea
27,96,209,43,265,6.622397418753304,Drainage
29,76,220,56,305,8.132649019968675,Sulfur
27,66,108,51,235,6.393584589602943,Dolomite
27,76,221,58,224,6.983902404379923,Healthy
26,76,232,52,206,6.084987705460168,Healthy
26,75,197,25,251,6.546231770310093,DAP
26,68,220,19,214,6.290181467189193,DAP
28,78,231,44,205,6.935706911132019,Healthy
28,67,106,45,230,6.847559202179668,Urea
29,34,224,42,195,6.716015567817365,Irrigate
22,97,239,11,146,5.79242370002122,Drainage
30,95,250,43,230,6.213823233830111,Drainage
25,57,208,43,230,5.20426351100246,Dolomite
28,69,215,48,224,6.3922929282101855,Healthy
29,88,245,52,291,6.794117142667042,Drainage
28,63,246,59,261,6.1769162416199554,Healthy
25,78,199,54,274,5.941083616762864,Healthy
28,66,234,41,214,6.250224869156536,Healthy
28,99,225,48,258,6.220355110917646,Drainage
23,63,235,47,238,6.852430912236266,Healthy
34,73,211,8,127,6.992567016213969,Urea
25,74,238,47,65,6.467215030798106,DAP
23,73,237,39,283,6.5009036167853775,Healthy
21,34,237,40,259,6.03411861932536,Irrigate
28,58,123,43,258,6.842449263507601,Urea
28,75,238,47,119,6.819032626785119,MOP
26,65,199,49,272,6.9668388748573005,Healthy
25,25,218,61,203,6.9863483712323164,Irrigate
28,63,257,50,200,7.163360976714133,Healthy
31,74,191,49,219,8.462158282025369,Drainage
30,81,213,58,301,4.7300121637284285,Dolomite
30,73,223,61,241,6.8939539306373385,Healthy
24,68,196,40,237,4.897968237834421,Dolomite
26,62,216,56,70,6.243383365074187,MOP
34,87,158,50,134,8.234004489097849,Healthy
27,91,224,48,263,6.70421482745525,Drainage
31,67,53,47,290,6.253944239562068,Urea
32,37,203,42,209,6.552206658563426,Irrigate
26,43,240,54,294,6.799847134407622,Irrigate
29,76,213,21,221,6.695086430482788,DAP
26,63,244,43,247,5.934156822796434,Healthy
26,61,213,16,237,6.5527136936246135,Drainage
25,66,221,23,218,6.559162849102022,DAP
35,46,243,56,311,5.48221925055004,Healthy
31,33,192,52,204,6.851461710328964,Irrigate
27,58,216,48,196,6.39805324005606,Healthy
27,81,106,54,304,6.299765286268076,Urea
30,79,95,59,265,6.764045595423251,Urea
32,67,260,51,301,6.747203892592426,Healthy
30,75,241,52,249,7.7778456924110895,Sulfur
28,80,246,45,238,7.648893258690969,Sulfur
27,69,214,11,207,6.356874916614006,DAP
28,65,232,44,135,6.921825391731132,MOP
28,74,229,49,247,5.987718466555893,Healthy
23,60,206,37,199,6.330367007311815,Healthy
30,73,217,58,287,6.447496523419207,Healthy
29,82,196,46,88,6.931163620764086,Urea
28,76,223,45,259,4.787026563152246,Dolomite
25,76,225,44,236,6.601849922457788,Healthy
25,69,225,40,214,6.894740618571074,Healthy
25,78,229,55,281,6.113662404857318,Healthy
25,63,211,41,273,5.453330677631601,Dolomite
24,72,221,46,271,6.261293836177272,Healthy
30,68,212,58,266,7.148601798580495,Healthy
28,94,239,47,234,6.63700225248617,Drainage
30,67,231,57,246,6.588494921600356,Healthy
23,75,209,48,286,6.366683625116,Healthy
25,71,200,48,117,6.996349313862477,MOP
27,28,238,51,231,6.068173710335917,Irrigate
28,75,202,49,216,6.274177344526035,Healthy
26,69,257,16,281,6.0793615379661805,DAP
26,66,240,43,111,6.851844952301948,MOP
28,69,206,52,28,6.012684589017696,MOP
26,59,69,56,233,6.439711630211334,Urea
27,67,236,60,98,7.157997537013445,MOP
29,14,112,20,139,4.445169095272262,Healthy
29,77,205,23,290,6.681523750652807,DAP
26,103,200,64,100,4.845247541724634,DAP
28,69,224,53,275,7.0177387936525655,Healthy
24,72,102,57,215,6.657736774975256,Urea
28,72,217,59,61,6.605387415406295,MOP
30,56,231,57,315,6.376586218509458,Healthy
30,77,208,52,268,7.641957707484184,Sulfur
30,64,93,41,222,6.802736024899492,Urea
30,94,241,52,303,6.735773199314182,Drainage
25,68,113,49,219,4.972988457888759,DAP
28,79,242,49,273,6.338480932392651,Healthy
30,19,246,43,273,6.789083259482522,Irrigate
30,74,236,40,205,4.359348645581937,Dolomite
29,37,208,44,277,6.9569280315647415,Irrigate
28,77,219,49,206,6.320825143371393,Healthy
25,67,244,45,215,6.129986849670424,Healthy
28,67,222,43,209,4.628790877230126,Dolomite
30,66,199,43,314,6.212494742796741,Healthy
28,26,250,42,262,6.265968475795416,Irrigate
30,15,209,31,247,7.918512438159181,Drainage
30,59,242,44,290,6.700894385083904,Healthy
25,73,98,58,271,6.628484396018187,Urea
27,73,218,60,67,6.566243098728743,MOP
29,77,203,54,296,6.042584357776685,Healthy
28,70,195,50,55,6.631188146134347,MOP
24,73,234,54,224,6.9521237506379725,Healthy
28,79,231,46,195,6.352541240467299,Healthy
26,78,207,45,65,6.98694960588819,MOP
27,61,228,42,118,6.9500908556698535,MOP
29,68,205,42,267,6.215963333456561,Healthy
27,68,205,51,227,6.400546528007945,Dolomite
21,67,232,39,146,6.168450664115065,Sulfur
33,68,35,29,93,5.62750356753135,DAP
26,98,244,45,285,6.484947994993548,DAP
28,40,256,59,251,6.938669728527263,Irrigate
31,67,253,55,253,7.969335958569946,Sulfur
29,40,205,44,197,5.920550817240689,Irrigate
30,80,237,51,276,6.2087343898289244,Healthy
28,73,212,61,210,8.301705775249822,Sulfur
26,73,139,15,51,6.7805919846278915,Dolomite
25,58,241,54,267,7.001707399415977,Healthy
24,78,233,49,202,7.804586884377205,Sulfur
24,72,196,52,207,6.724183634160793,Sulfur
27,67,244,55,275,6.843147166170946,Healthy
30,96,229,49,287,6.181403863908966,Drainage
25,78,243,58,304,8.50794937022231,Drainage
33,78,239,42,65,6.445149389838435,MOP
26,60,95,41,236,6.674285572154554,Urea
25,73,229,53,300,6.329445065497872,Healthy
29,67,218,58,262,5.293058655128192,Dolomite
28,64,250,47,263,6.7226630144740245,Healthy
26,33,235,56,276,6.055363294498922,Irrigate
29,65,227,52,238,6.2527504326432295,Healthy
26,66,259,55,288,7.651304929709236,Sulfur
27,72,204,38,205,4.953750712309298,Dolomite
30,72,227,39,264,6.943671611231962,Healthy
29,28,237,49,284,6.8421614200945005,Irrigate
28,42,209,57,207,6.7769671734216566,Irrigate
27,74,207,47,250,6.26076391008858,Healthy
29,61,204,47,290,6.8777926770209605,Healthy
26,60,226,18,291,5.998072902283847,Irrigate
27,65,213,51,276,6.538260187314927,Healthy
22,96,207,60,310,6.265746293015188,Drainage
26,79,237,50,234,6.693506601799748,Healthy
27,77,250,53,268,7.05989835782746,Healthy
23,60,83,45,217,6.912897089487621,Urea
26,70,234,55,282,7.645124568297481,Sulfur
33,75,230,45,276,6.045079029332801,Drainage
26,70,229,49,256,7.612147836406788,Sulfur
26,64,118,50,211,6.48558898865065,Urea
25,81,270,59,285,7.665071641108125,Sulfur
25,41,240,43,281,6.639385521021367,Irrigate
24,60,247,41,226,6.4154445760607,Healthy
27,67,239,55,221,6.451953123018633,Healthy
30,92,243,45,269,6.570331408470175,Drainage
31,86,217,8,244,6.713648670714284,DAP
25,33,253,54,255,6.38677762494873,Irrigate
28,74,243,50,224,6.425219855353895,Healthy
27,40,235,57,271,6.445054343287369,Irrigate
29,74,221,20,213,6.041348920108106,Sulfur
33,27,102,54,266,8.425027788310338,Sulfur
23,76,230,44,68,6.670899241665345,MOP
31,71,234,42,219,5.209766249666762,Dolomite
26,69,104,45,235,6.992521677862573,Urea
27,60,201,48,279,6.813748849407606,Healthy
28,77,200,54,246,7.76405457033305,Sulfur
30,64,225,17,215,6.994952885391702,DAP
32,76,255,55,243,6.546358402904986,Healthy
30,69,223,43,88,6.323432863997449,MOP
30,72,200,41,251,6.862593952547195,Healthy
25,73,213,46,203,4.816058658276847,Dolomite
25,73,89,42,205,6.174596231517559,Urea
25,64,224,51,218,6.081780037227184,Healthy
27,101,206,51,290,6.212916581282555,Drainage
28,99,49,13,55,5.260785389308339,Dolomite
25,60,78,46,301,6.451364834099222,DAP
26,77,195,46,231,6.97821576951714,Healthy
26,75,118,55,288,6.395417478424267,Urea
19,33,163,34,161,8.374938098599069,Dolomite
26,77,206,41,229,6.755090490040758,Healthy
25,24,155,8,165,6.912067763847643,Dolomite
32,41,225,39,301,6.285190046332653,Irrigate
26,74,233,60,208,6.484276893493898,Healthy
30,64,132,43,300,6.379526790760971,Urea
28,73,240,44,122,6.923290805411208,MOP
28,25,253,50,204,6.634808165238698,Irrigate
28,96,225,59,208,6.636048260287891,Drainage
30,70,219,45,211,6.829534988565278,Healthy
32,60,200,47,261,4.944590247134437,Dolomite
29,74,226,48,297,7.461381715798705,Sulfur
23,93,85,7,57,4.470814514555506,Irrigate
23,69,89,6,46,8.401348188530331,MOP
28,72,202,61,265,6.653556250812897,Healthy
24,88,244,41,195,5.99734823934454,Drainage
30,72,199,55,47,6.780699783854616,MOP
26,69,217,12,258,6.070515111079345,DAP
25,79,241,48,250,8.361850465216753,Sulfur
29,69,258,13,230,6.401820363494353,DAP
31,64,242,43,234,6.402189589387604,Healthy
27,59,237,55,278,6.355532960345142,Healthy
30,63,209,46,251,4.668816802151822,Dolomite
28,40,227,45,284,6.730426647170937,Irrigate
25,61,219,52,224,8.313155077983188,Irrigate
25,69,206,46,228,6.1772401711528815,Healthy
25,59,134,56,254,6.390364269388341,Urea
29,96,250,45,309,5.892983338545087,Drainage
30,66,255,51,211,4.864612450785475,Dolomite
27,65,244,43,269,4.512793050619786,Dolomite
27,37,205,44,201,6.032739661260729,Irrigate
29,62,211,52,246,6.798619897241656,Urea
33,18,100,41,104,8.015337652678856,Sulfur
30,73,253,47,288,6.54589170271847,Healthy
26,68,249,45,189,6.383129023321051,Healthy
30,77,248,7,303,6.789332329097635,Dolomite
29,80,252,47,276,4.811425865082796,Dolomite
30,68,209,53,248,7.778123277852932,Drainage
35,81,230,55,271,6.167281714868963,Sulfur
24,93,242,43,297,6.154144397056629,Drainage
27,93,230,56,287,6.648825470853206,Drainage
30,94,235,40,267,6.8692391218344016,Drainage
27,63,229,53,230,6.965413800204938,Healthy
28,79,202,50,255,6.016846533757647,DAP
29,76,65,41,259,6.212854945818604,Urea
29,68,251,40,92,6.695829705751025,MOP
30,98,226,54,261,6.603633939452898,Drainage
26,70,236,47,259,6.173327101428631,Healthy
27,61,88,55,256,6.197568215099333,Urea
25,73,267,4,216,6.077412138229595,DAP
31,93,188,43,249,6.213923925650999,Drainage
31,72,198,46,222,6.7538959548001385,Healthy
28,70,258,53,51,6.596659238631163,MOP
27,82,95,50,231,6.533358084500232,Urea
27,71,242,57,295,8.351371600437501,Sulfur
26,65,204,55,293,4.613859683969588,DAP
30,65,215,13,301,6.5443355201032745,DAP
30,96,265,48,222,5.836765670032953,Drainage
30,62,205,45,299,6.196191088026436,Healthy
27,78,239,54,240,6.15148171268131,Healthy
26,67,255,56,231,6.780599365040692,Healthy
28,58,219,24,283,6.871918062275342,DAP
23,98,244,47,243,5.982736869590748,Drainage
29,66,208,59,279,6.760543816259957,Healthy
25,60,228,55,281,7.570624093231228,Sulfur
30,78,229,58,156,6.602686649829025,MOP
28,69,249,51,213,7.367418429528187,Sulfur
28,71,217,43,42,6.036076517894236,MOP
28,73,241,53,280,5.3694926227983295,Dolomite
24,62,213,11,209,6.768024870443472,DAP
27,39,183,47,262,6.4209753473939095,Dolomite
25,75,237,50,244,6.686468753707763,Healthy
27,73,238,47,147,6.3634278404849445,MOP
24,27,239,40,206,6.315475405527111,Drainage
26,65,186,6,278,6.269890300243689,DAP
28,65,88,51,240,7.150203524604295,Urea
26,90,227,42,210,6.836122280429012,Drainage
30,70,225,58,249,4.737152061236292,Dolomite
24,68,83,44,269,6.47601579450349,Drainage
29,63,205,58,84,6.775876299615638,MOP
33,81,204,46,256,7.907533885013928,Sulfur
27,66,237,49,250,6.887268954910724,Healthy
29,75,211,57,295,6.383009657815984,Healthy
27,74,238,52,282,6.229644948368343,Healthy
25,76,204,60,281,6.353994372900981,Healthy
31,70,227,48,211,6.541241297889655,Healthy
23,64,250,58,129,6.525289202200836,MOP
29,77,224,59,249,6.697605320541803,Healthy
21,97,232,47,305,6.000962810718812,Drainage
30,64,234,44,285,6.535837950460386,Irrigate
24,78,202,60,249,5.184916697003096,Dolomite
30,70,250,52,240,6.413162170328285,Healthy
30,75,270,55,63,6.293371434896901,MOP
29,70,62,44,232,6.04221452942853,Urea
26,66,219,57,86,6.813902513644564,MOP
28,74,238,15,221,6.17532171039003,DAP
28,93,265,49,216,6.603222098782728,Drainage
24,94,199,52,285,6.97395436596841,Drainage
24,81,250,42,198,8.563387766980073,Sulfur
25,74,199,47,269,6.279978299782643,Healthy
28,68,208,40,227,6.583383683538671,Drainage
31,69,210,17,237,6.625010786404133,DAP
31,96,250,42,275,6.932629650734013,Drainage
25,63,225,46,67,6.347072072538969,MOP
27,76,214,54,77,6.663869301075834,MOP
29,77,198,53,209,4.954633976818299,Dolomite
24,69,224,51,281,6.009796730873499,Healthy
30,61,203,48,145,6.1081474898919765,MOP
28,70,244,62,211,6.437464210043975,Healthy
27,67,112,44,290,6.875037271929339,DAP
28,73,237,41,252,8.042330932111616,Sulfur
30,100,223,52,262,6.859376918321255,Drainage
29,49,234,42,216,7.142346551954184,Irrigate
29,77,236,43,212,7.777439024814607,Sulfur
25,60,198,50,231,7.271449303997694,Sulfur
30,67,211,7,225,6.180096059538292,DAP
27,60,254,60,233,6.786492761238949,Healthy
19,92,57,47,263,4.632648560144598,Healthy
25,68,238,17,270,6.519103079437576,DAP
31,95,73,63,125,6.111800001346874,MOP
25,97,211,55,215,6.312839416042857,Drainage
30,82,205,59,112,6.885009972037376,MOP
28,63,239,44,255,6.147735527284085,Healthy
27,60,226,53,234,6.930845455690713,Healthy
27,65,214,43,265,4.670709108499152,Dolomite
33,79,248,50,264,6.36490255866323,Healthy
21,35,245,40,209,6.618033092768246,Irrigate
28,39,217,46,289,6.366681994378142,Irrigate
30,27,243,61,209,6.345222912734123,Irrigate
28,66,222,17,285,6.251560462359988,DAP
25,94,231,53,263,6.556019038265543,Drainage
31,76,72,44,211,6.877520564659781,Urea
34,15,119,50,61,4.848608248553711,Sulfur
27,67,233,44,302,6.255789943344768,Healthy
25,100,227,49,238,6.722223430031425,Urea
25,63,81,40,232,4.3774313102365285,Urea
28,68,235,7,213,6.330117395898364,DAP
30,75,228,4,272,6.7753566167426085,DAP
19,29,73,3,253,5.089542388127393,Urea
28,78,198,49,237,6.492653445399496,Healthy
30,70,261,59,288,6.978682315981796,Dolomite
25,67,260,58,199,5.177270767879086,Dolomite
23,66,183,59,278,7.751590446050943,Sulfur
24,66,226,21,243,6.503645735514033,DAP
30,60,212,43,218,4.55989875962557,Dolomite
26,71,159,48,229,6.707932103346558,Urea
25,69,206,23,246,7.078740420687689,DAP
27,77,262,46,250,4.9860786594320645,Dolomite
27,69,222,55,238,6.8692101134463295,Healthy
29,59,233,60,205,4.874685233172058,Dolomite
26,66,207,52,237,4.59371147940531,Dolomite
32,68,210,45,262,7.892098727483455,Sulfur
27,73,196,9,215,6.370665363312009,DAP
30,68,239,54,309,6.333625604277166,Healthy
35,24,180,37,72,5.298047218076716,Urea
30,74,72,44,300,6.436262069239343,Dolomite
32,93,48,24,227,7.061777025620168,Irrigate
30,36,194,60,196,6.9495366020341445,Irrigate
25,66,121,57,286,6.814610461082863,Urea
31,64,217,60,217,5.52979138121649,Dolomite
27,79,209,39,201,6.280103110429205,Healthy
25,65,78,42,287,6.184279520924459,Urea
29,71,225,48,257,6.3056219588513285,Sulfur
31,68,198,61,307,6.1631270468354,Healthy
27,78,196,48,253,5.138576223178889,Dolomite
34,36,236,49,241,8.590553175286864,Sulfur
27,73,196,37,202,5.40673260963081,Dolomite
29,65,215,51,228,6.082344296863898,Healthy
27,37,213,43,254,6.710255880378804,Irrigate
23,63,231,54,277,6.732089067004145,Healthy
30,83,215,42,225,4.515946080043769,Dolomite
25,74,83,50,256,6.696538463029673,Urea
32,70,231,54,257,6.037112802253317,Urea
24,85,202,13,293,6.706411158601066,DAP
25,66,249,44,56,6.0008024261229815,MOP
25,72,123,54,196,6.376751421364229,Urea
25,55,96,39,229,6.181412190228936,Urea
25,61,213,54,254,8.043834242316427,Sulfur
24,74,226,46,264,4.889231895261567,Urea
27,60,257,43,223,5.269843602281241,Dolomite
30,66,232,48,305,7.501104515041165,Sulfur
26,72,207,55,295,6.515043142522553,Healthy
25,71,213,44,214,5.185224327091351,Dolomite
29,74,248,54,66,6.510317403819555,MOP
21,79,41,19,55,6.366377828964716,Urea
23,77,100,44,278,6.311037055184009,Urea
27,97,215,53,237,6.71414565124491,Drainage
30,64,260,53,204,4.868259745650763,Dolomite
30,98,255,49,250,6.778059523652767,Drainage
28,76,229,52,211,8.338231569434376,Sulfur
28,69,201,42,79,6.837822540124703,MOP
29,72,218,7,275,6.645666658841685,DAP
31,70,222,60,238,6.15980010170254,Urea
27,21,227,53,253,6.244121194067538,Irrigate
31,66,234,3,289,6.820855995390586,DAP
25,80,217,61,257,6.393473406280787,Healthy
32,67,82,41,247,6.340035813640762,Urea
28,81,236,51,218,4.719511167997944,Dolomite
27,32,231,42,238,6.063378380434288,Irrigate
30,63,236,51,85,6.746333653442284,MOP
29,76,249,52,228,5.069889465782992,Dolomite
34,72,61,63,129,8.112634502661042,Dolomite
26,67,204,34,117,6.736533099739232,Healthy
26,60,230,59,174,7.882805739380553,Sulfur
29,95,235,56,260,6.55313574474172,Drainage
31,68,217,58,253,4.93185559984663,Dolomite
27,70,221,10,258,6.719177731335851,DAP
27,60,205,56,283,6.11041282950471,Healthy
24,68,224,52,286,6.706361235315329,Healthy
25,61,252,49,190,4.640742399339644,Dolomite
24,63,246,49,216,6.884476608268045,Healthy
30,23,91,39,51,5.606202207794846,DAP
28,33,241,58,243,6.64443946757718,Irrigate
27,28,243,60,255,6.834394366441905,Irrigate
27,70,132,58,259,6.442757795773865,Urea
29,62,75,52,287,6.289698528450353,Urea
32,27,234,47,251,6.350735786133337,Irrigate
26,68,135,54,282,6.373958050161865,Urea
25,83,183,59,270,6.54986342478402,Healthy
26,77,256,60,207,6.524881271458377,Healthy
29,92,194,51,278,6.346772074669041,Drainage
30,86,233,59,222,6.034321556082317,Healthy
26,87,226,56,279,6.347070627356094,Drainage
26,99,211,57,252,6.845097358003152,Drainage
28,90,221,45,247,6.586055227617288,Sulfur
25,61,229,46,92,6.512218908639604,MOP
28,95,228,54,265,6.161225911982776,Dolomite
25,75,232,47,257,4.84471412870333,Dolomite
26,76,211,6,256,6.7859045481584,DAP
25,74,223,49,77,6.906146624020604,MOP
27,51,218,46,249,7.091555069753046,Healthy
25,103,220,57,286,6.514605571786413,Drainage
22,69,230,23,264,6.828278734864604,Healthy
20,81,173,56,78,4.948919016148271,Urea
25,59,223,47,248,6.848910959480057,Healthy
28,73,223,51,254,8.21457698860269,Sulfur
28,70,217,54,252,6.332151913518119,Healthy
33,72,51,51,226,6.580856942392988,Urea
28,96,226,54,232,5.953848467206824,Drainage
27,75,220,22,284,6.561495262246569,DAP
27,19,258,59,235,5.941198339823347,Sulfur
28,95,230,49,249,6.248006956387546,Drainage
30,61,217,60,210,8.178015934525478,Sulfur
28,66,225,16,270,5.998776519412694,DAP
21,65,225,56,217,5.111744386762793,Dolomite
28,73,231,55,77,6.628744960453888,MOP
27,22,225,52,254,6.23649086455667,Irrigate
26,73,255,6,296,7.073056409571861,DAP
24,65,248,42,259,5.360589982500613,Dolomite
29,65,235,53,214,4.848313171990007,Dolomite
29,80,243,61,91,6.452797278261482,MOP
28,65,230,18,284,6.224879463424323,DAP
26,73,240,14,279,7.082407895912279,DAP
28,61,226,36,221,7.074207172742751,Healthy
26,36,238,51,257,6.699509865404284,Irrigate
29,81,195,59,228,7.0479107804496826,Healthy
28,66,202,41,105,6.916128473195383,MOP
25,65,224,15,236,6.379870181619991,DAP
28,62,240,46,231,4.887512847715413,Dolomite
26,70,201,11,209,6.591089732012605,DAP
25,92,241,61,306,6.091467809378923,Drainage
30,78,222,58,290,6.244736004891789,Healthy
30,80,215,50,257,6.91417657614269,Healthy
27,71,208,45,79,6.006314498472453,Drainage
25,19,200,51,227,6.115616165265849,Irrigate
29,73,231,59,289,7.531710104261302,DAP
22,64,187,51,281,8.50738427364657,Sulfur
28,76,201,15,226,6.012577115693447,DAP
28,71,219,10,250,6.295055051174142,DAP
27,72,199,41,242,6.494579516107882,Healthy
28,95,241,44,250,6.17372446363283,Drainage
28,62,211,48,291,6.298744833686574,Healthy
25,79,248,41,222,6.096503722033837,Healthy
